dep_airport,arr_airport,dep_date_time,fuel_gallons,tail_number,celebrity_id,celebrity_name
MCO,PTK,11/10/23,730,N767CJ,9,Drake
JWN,TEB,11/11/23,460,N767CJ,9,Drake
JWN,PTK,11/13/23,430,N767CJ,9,Drake
PTK,JWN,11/14/23,530,N767CJ,9,Drake
TEB,JWN,11/14/23,550,N767CJ,9,Drake
PTK,FMY,11/16/23,820,N767CJ,9,Drake
JWN,VRB,12/1/23,410,N767CJ,9,Drake
JWN,PBI,12/8/23,580,N767CJ,9,Drake
PBI,JWN,12/10/23,530,N767CJ,9,Drake
JWN,LAS,12/14/23,960,N767CJ,9,Drake
LAS,HOU,12/17/23,830,N767CJ,9,Drake
HOU,PTK,12/18/23,800,N767CJ,9,Drake
APF,TEB,12/25/23,740,N767CJ,9,Drake
PTK,APF,12/25/23,770,N767CJ,9,Drake
FOK,APF,12/26/23,740,N767CJ,9,Drake
TEB,APF,12/26/23,670,N767CJ,9,Drake
DFW,SUA,12/27/23,640,N767CJ,9,Drake
SUA,BNA,12/31/23,500,N767CJ,9,Drake
BNA,PTK,1/10/24,440,N767CJ,9,Drake
PTK,BNA,1/11/24,500,N767CJ,9,Drake
BNA,PBI,1/15/24,540,N767CJ,9,Drake
DHN,PTK,1/24/24,520,N767CJ,9,Drake
PBI,DHN,1/24/24,310,N767CJ,9,Drake
FEP,VRB,1/28/24,1300,N767CJ,9,Drake
LGC,PTK,1/29/24,460,N767CJ,9,Drake
PTK,AUS,2/21/24,930,N767CJ,9,Drake
GYY,BNA,2/26/24,310,N767CJ,9,Drake
PGX,SCQ,2/29/24,450,N767CJ,9,Drake
SBA,BYS,2/29/24,630,N767CJ,9,Drake
RNC,GLR,3/6/24,730,N767CJ,9,Drake
ACB,BNA,3/8/24,400,N767CJ,9,Drake
BNA,SUA,3/8/24,520,N767CJ,9,Drake
GLR,ACB,3/8/24,220,N767CJ,9,Drake
SUA,BJJ,3/9/24,610,N767CJ,9,Drake
BJJ,PTK,3/19/24,210,N767CJ,9,Drake
SUA,UOS,3/24/24,460,N767CJ,9,Drake
UOS,PTK,3/27/24,350,N767CJ,9,Drake
PTK,BNA,3/29/24,300,N767CJ,9,Drake
BNA,BTR,4/6/24,350,N767CJ,9,Drake
BTR,BNA,4/7/24,330,N767CJ,9,Drake
BNA,HTS,4/20/24,290,N767CJ,9,Drake
BNA,SUA,4/20/24,580,N767CJ,9,Drake
SUA,BNA,4/20/24,490,N767CJ,9,Drake
HTS,BNA,4/21/24,250,N767CJ,9,Drake
BNA,TPA,4/27/24,400,N767CJ,9,Drake
TPA,SUA,4/27/24,270,N767CJ,9,Drake
SUA,TPA,4/28/24,230,N767CJ,9,Drake
TPA,BNA,4/28/24,450,N767CJ,9,Drake
BNA,SDF,5/3/24,290,N767CJ,9,Drake
SDF,BNA,5/5/24,240,N767CJ,9,Drake
BNA,SUA,5/9/24,470,N767CJ,9,Drake
SUA,BNA,5/9/24,490,N767CJ,9,Drake
BNA,RMG,5/10/24,320,N767CJ,9,Drake
RMG,BNA,5/11/24,270,N767CJ,9,Drake
BNA,GKY,5/16/24,430,N767CJ,9,Drake
GKY,BNA,5/19/24,490,N767CJ,9,Drake
LBA,STN,7/24/23,280,N7KC,22,Kenny Chesney
DEL,BOM,9/4/23,630,N7KC,22,Kenny Chesney
SJC,LAX,10/3/23,410,N7KC,22,Kenny Chesney
LAX,SJC,10/4/23,440,N7KC,22,Kenny Chesney
SJC,VBG,10/10/23,270,N7KC,22,Kenny Chesney
DEL,BOM,10/19/23,990,N7KC,22,Kenny Chesney
TPS,QLT,10/20/23,4700,N7KC,22,Kenny Chesney
IAD,SJC,11/1/23,2200,N7KC,22,Kenny Chesney
BQH,DXB,11/29/23,3700,N7KC,22,Kenny Chesney
DXB,LTN,12/3/23,3300,N7KC,22,Kenny Chesney
LTN,SJC,12/4/23,4700,N7KC,22,Kenny Chesney
SJC,TEB,1/15/24,2300,N7KC,22,Kenny Chesney
BFL,VNY,2/14/24,720,N7KC,22,Kenny Chesney
MUC,PDL,2/17/24,1900,N7KC,22,Kenny Chesney
UKI,VKS,3/8/24,1900,N7KC,22,Kenny Chesney
VKS,MAE,3/9/24,1700,N7KC,22,Kenny Chesney
MAE,ALB,4/1/24,2200,N7KC,22,Kenny Chesney
ALB,BOS,4/3/24,730,N7KC,22,Kenny Chesney
BOS,LGU,4/4/24,1800,N7KC,22,Kenny Chesney
LGU,CDW,4/9/24,2400,N7KC,22,Kenny Chesney
CDW,SJC,4/11/24,2300,N7KC,22,Kenny Chesney
SJC,ICN,4/25/24,5300,N7KC,22,Kenny Chesney
ICN,SJC,4/26/24,5300,N7KC,22,Kenny Chesney
SJC,AFW,4/29/24,1400,N7KC,22,Kenny Chesney
AFW,SJC,5/17/24,1500,N7KC,22,Kenny Chesney
SJC,LBG,5/21/24,5400,N7KC,22,Kenny Chesney
LBG,PEG,5/22/24,770,N7KC,22,Kenny Chesney
FCO,PEG,5/26/24,540,N7KC,22,Kenny Chesney
PEG,QLT,5/26/24,4800,N7KC,22,Kenny Chesney
BOS,TEB,5/27/24,630,N7KC,22,Kenny Chesney
LBG,MRS,5/30/23,400,N810KJ,25,Kylie Jenner
MRS,BUD,5/30/23,670,N810KJ,25,Kylie Jenner
BUD,BUD,6/1/23,5200,N810KJ,25,Kylie Jenner
VNY,TRM,6/13/23,300,N810KJ,25,Kylie Jenner
TRM,CMA,6/14/23,440,N810KJ,25,Kylie Jenner
CMA,STN,6/17/23,4800,N810KJ,25,Kylie Jenner
STN,CMA,6/18/23,4700,N810KJ,25,Kylie Jenner
LAS,CMA,6/23/23,350,N810KJ,25,Kylie Jenner
VNY,LAS,6/23/23,500,N810KJ,25,Kylie Jenner
CMA,DFW,6/26/23,1200,N810KJ,25,Kylie Jenner
DFW,CMA,6/30/23,1400,N810KJ,25,Kylie Jenner
CMA,TEB,7/2/23,2500,N810KJ,25,Kylie Jenner
TEB,CMA,7/3/23,2100,N810KJ,25,Kylie Jenner
CMA,PGA,7/5/23,430,N810KJ,25,Kylie Jenner
PGA,CMA,7/5/23,480,N810KJ,25,Kylie Jenner
CMA,TEB,7/20/23,2400,N810KJ,25,Kylie Jenner
TEB,CMA,7/23/23,2400,N810KJ,25,Kylie Jenner
VNY,SAN,7/26/23,320,N810KJ,25,Kylie Jenner
SAN,VNY,7/27/23,330,N810KJ,25,Kylie Jenner
VNY,CMA,7/28/23,490,N810KJ,25,Kylie Jenner
CMA,VNY,8/3/23,480,N810KJ,25,Kylie Jenner
VNY,IAH,8/3/23,1700,N810KJ,25,Kylie Jenner
IAH,VNY,8/6/23,1900,N810KJ,25,Kylie Jenner
VNY,CMA,8/6/23,490,N810KJ,25,Kylie Jenner
CMA,LAX,8/11/23,460,N810KJ,25,Kylie Jenner
RMI,QLT,8/18/23,6100,N810KJ,25,Kylie Jenner
CMA,ULS,8/27/23,1000,N810KJ,25,Kylie Jenner
ULS,CMA,8/27/23,1400,N810KJ,25,Kylie Jenner
CMA,VNY,9/6/23,460,N810KJ,25,Kylie Jenner
VNY,TEB,9/6/23,2900,N810KJ,25,Kylie Jenner
TEB,CMA,9/11/23,3500,N810KJ,25,Kylie Jenner
CMA,VNY,9/13/23,470,N810KJ,25,Kylie Jenner
VNY,TEB,9/13/23,3900,N810KJ,25,Kylie Jenner
TEB,CMA,9/14/23,2400,N810KJ,25,Kylie Jenner
CMA,LAX,9/19/23,390,N810KJ,25,Kylie Jenner
LAX,LIN,9/20/23,5500,N810KJ,25,Kylie Jenner
LIN,QLT,9/23/23,490,N810KJ,25,Kylie Jenner
LBG,CMA,9/30/23,5700,N810KJ,25,Kylie Jenner
LBG,CMA,10/3/23,5600,N810KJ,25,Kylie Jenner
CMA,TUS,10/6/23,550,N810KJ,25,Kylie Jenner
TUS,CMA,10/14/23,640,N810KJ,25,Kylie Jenner
CMA,TRM,10/15/23,540,N810KJ,25,Kylie Jenner
TRM,CMA,10/17/23,540,N810KJ,25,Kylie Jenner
CMA,VNY,10/21/23,450,N810KJ,25,Kylie Jenner
VNY,TEB,10/21/23,3100,N810KJ,25,Kylie Jenner
TEB,CMA,10/22/23,3600,N810KJ,25,Kylie Jenner
CMA,TEB,11/1/23,2600,N810KJ,25,Kylie Jenner
TEB,CMA,11/2/23,2500,N810KJ,25,Kylie Jenner
CMA,VNY,11/3/23,390,N810KJ,25,Kylie Jenner
VNY,TRM,11/3/23,1200,N810KJ,25,Kylie Jenner
TRM,CMA,11/4/23,520,N810KJ,25,Kylie Jenner
CMA,TEB,11/11/23,2500,N810KJ,25,Kylie Jenner
TEB,VNY,11/15/23,2900,N810KJ,25,Kylie Jenner
VNY,CMA,11/16/23,410,N810KJ,25,Kylie Jenner
CMA,TRM,11/21/23,600,N810KJ,25,Kylie Jenner
TRM,CMA,11/21/23,470,N810KJ,25,Kylie Jenner
CMA,TRM,11/22/23,630,N810KJ,25,Kylie Jenner
TRM,CMA,11/22/23,550,N810KJ,25,Kylie Jenner
CMA,TRM,11/23/23,410,N810KJ,25,Kylie Jenner
CMA,TRM,11/24/23,530,N810KJ,25,Kylie Jenner
TRM,CMA,11/24/23,530,N810KJ,25,Kylie Jenner
TRM,CMA,11/25/23,550,N810KJ,25,Kylie Jenner
CMA,STN,11/28/23,6200,N810KJ,25,Kylie Jenner
BOD,STN,11/29/23,830,N810KJ,25,Kylie Jenner
STN,BOD,11/29/23,940,N810KJ,25,Kylie Jenner
STN,LBG,11/30/23,310,N810KJ,25,Kylie Jenner
LBG,VNY,12/2/23,5500,N810KJ,25,Kylie Jenner
VNY,CMA,12/2/23,430,N810KJ,25,Kylie Jenner
CMA,LBG,12/4/23,5800,N810KJ,25,Kylie Jenner
FLL,CMA,12/6/23,3700,N810KJ,25,Kylie Jenner
LBG,FLL,12/6/23,4100,N810KJ,25,Kylie Jenner
CMA,DAL,12/18/23,1200,N810KJ,25,Kylie Jenner
DAL,CMA,12/24/23,1300,N810KJ,25,Kylie Jenner
CMA,SXM,1/1/24,3200,N810KJ,25,Kylie Jenner
SXM,CMA,1/3/24,3700,N810KJ,25,Kylie Jenner
CMA,VNY,1/19/24,410,N810KJ,25,Kylie Jenner
VNY,LBG,1/23/24,5400,N810KJ,25,Kylie Jenner
LBG,NCE,1/28/24,470,N810KJ,25,Kylie Jenner
NCE,CMA,1/30/24,6000,N810KJ,25,Kylie Jenner
CMA,VNY,2/16/24,480,N810KJ,25,Kylie Jenner
VNY,TRM,2/17/24,610,N810KJ,25,Kylie Jenner
TRM,CMA,2/19/24,500,N810KJ,25,Kylie Jenner
CMA,TEB,2/24/24,3900,N810KJ,25,Kylie Jenner
TEB,VNY,2/27/24,3700,N810KJ,25,Kylie Jenner
VNY,CMA,2/27/24,410,N810KJ,25,Kylie Jenner
CMA,PBI,3/1/24,3200,N810KJ,25,Kylie Jenner
PBI,CMA,3/4/24,3500,N810KJ,25,Kylie Jenner
CMA,SFO,3/13/24,510,N810KJ,25,Kylie Jenner
SFO,CMA,3/13/24,630,N810KJ,25,Kylie Jenner
CMA,VNY,3/27/24,430,N810KJ,25,Kylie Jenner
VNY,TRM,3/28/24,1100,N810KJ,25,Kylie Jenner
TRM,CMA,3/31/24,520,N810KJ,25,Kylie Jenner
PLS,CMA,4/6/24,3700,N810KJ,25,Kylie Jenner
APA,CMA,4/23/24,990,N810KJ,25,Kylie Jenner
CMA,VNY,4/26/24,450,N810KJ,25,Kylie Jenner
VNY,TRM,4/27/24,6300,N810KJ,25,Kylie Jenner
TRM,VNY,4/29/24,6000,N810KJ,25,Kylie Jenner
VNY,DEN,4/29/24,880,N810KJ,25,Kylie Jenner
DEN,VNY,4/30/24,1000,N810KJ,25,Kylie Jenner
VNY,TEB,5/3/24,3200,N810KJ,25,Kylie Jenner
TEB,VNY,5/8/24,2700,N810KJ,25,Kylie Jenner
VNY,CMA,5/8/24,420,N810KJ,25,Kylie Jenner
CMA,VNY,5/10/24,430,N810KJ,25,Kylie Jenner
VNY,LAS,5/10/24,630,N810KJ,25,Kylie Jenner
LAS,VNY,5/11/24,440,N810KJ,25,Kylie Jenner
VNY,CMA,5/11/24,480,N810KJ,25,Kylie Jenner
CMA,CLE,5/13/24,2500,N810KJ,25,Kylie Jenner
CLE,CMA,5/15/24,3700,N810KJ,25,Kylie Jenner
CMA,NCE,5/25/24,6100,N810KJ,25,Kylie Jenner
NCE,BCN,5/26/24,940,N810KJ,25,Kylie Jenner
DAL,VNY,7/7/23,1200,N817GS,27,Larry Ellison
NBG,DAL,7/7/23,810,N817GS,27,Larry Ellison
VNY,DAL,7/20/23,1400,N817GS,27,Larry Ellison
DAL,VNY,7/23/23,1100,N817GS,27,Larry Ellison
VNY,DAL,7/27/23,1400,N817GS,27,Larry Ellison
DAL,VNY,7/29/23,1400,N817GS,27,Larry Ellison
VNY,PVU,8/18/23,870,N817GS,27,Larry Ellison
PVU,DAL,8/20/23,1000,N817GS,27,Larry Ellison
DAL,VNY,8/26/23,1300,N817GS,27,Larry Ellison
VNY,DAL,8/30/23,1100,N817GS,27,Larry Ellison
DAL,VNY,9/1/23,1300,N817GS,27,Larry Ellison
VNY,DAL,9/19/23,1200,N817GS,27,Larry Ellison
RBM,DAL,9/20/23,440,N817GS,27,Larry Ellison
DAL,APF,9/24/23,1100,N817GS,27,Larry Ellison
LAX,PBI,9/24/23,1700,N817GS,27,Larry Ellison
DAL,VNY,9/26/23,1200,N817GS,27,Larry Ellison
VNY,DAL,9/29/23,1200,N817GS,27,Larry Ellison
DAL,VNY,10/19/23,1300,N817GS,27,Larry Ellison
VNY,SCF,10/24/23,400,N817GS,27,Larry Ellison
SCF,TYS,10/28/23,1500,N817GS,27,Larry Ellison
TYS,DAL,10/29/23,450,N817GS,27,Larry Ellison
DAL,VNY,11/2/23,1100,N817GS,27,Larry Ellison
VNY,DAL,11/16/23,1300,N817GS,27,Larry Ellison
DAL,VNY,11/17/23,1200,N817GS,27,Larry Ellison
VNY,DAL,12/8/23,1200,N817GS,27,Larry Ellison
DAL,VNY,12/15/23,1300,N817GS,27,Larry Ellison
BGI,BGI,12/28/23,470,N817GS,27,Larry Ellison
NAS,WTD,12/28/23,1100,N817GS,27,Larry Ellison
SFG,SFG,12/28/23,480,N817GS,27,Larry Ellison
TOA,IAD,12/28/23,1800,N817GS,27,Larry Ellison
SFG,SFG,12/29/23,3600,N817GS,27,Larry Ellison
VNY,SFG,12/29/23,3400,N817GS,27,Larry Ellison
SFG,SFG,12/31/23,4300,N817GS,27,Larry Ellison
VNY,DAL,1/1/24,1300,N817GS,27,Larry Ellison
DAL,LAS,1/9/24,1200,N817GS,27,Larry Ellison
LAS,VNY,1/10/24,390,N817GS,27,Larry Ellison
VNY,DAL,1/12/24,1300,N817GS,27,Larry Ellison
DAL,VNY,1/25/24,1300,N817GS,27,Larry Ellison
VNY,DAL,1/30/24,1200,N817GS,27,Larry Ellison
DAL,ANB,2/12/24,590,N817GS,27,Larry Ellison
ANB,MWL,2/14/24,640,N817GS,27,Larry Ellison
MWL,TYZ,2/14/24,700,N817GS,27,Larry Ellison
TYZ,INW,2/18/24,380,N817GS,27,Larry Ellison
AFW,DAL,2/19/24,410,N817GS,27,Larry Ellison
INW,AFW,2/19/24,690,N817GS,27,Larry Ellison
PUW,BFI,2/25/24,510,N817GS,27,Larry Ellison
IPL,WHT,2/29/24,1200,N817GS,27,Larry Ellison
PMD,CVS,3/2/24,820,N817GS,27,Larry Ellison
CVS,PVU,3/3/24,830,N817GS,27,Larry Ellison
PVU,WPO,3/4/24,420,N817GS,27,Larry Ellison
WPO,PMD,3/7/24,1000,N817GS,27,Larry Ellison
PMD,VNY,3/10/24,370,N817GS,27,Larry Ellison
VNY,SMF,5/2/24,430,N817GS,27,Larry Ellison
SMF,VNY,5/3/24,420,N817GS,27,Larry Ellison
VNY,DAL,5/3/24,1500,N817GS,27,Larry Ellison
DAL,KEF,5/10/24,3600,N817GS,27,Larry Ellison
KEF,KEF,5/11/24,2400,N817GS,27,Larry Ellison
FCO,KEF,5/12/24,2200,N817GS,27,Larry Ellison
KEF,KEF,5/12/24,3700,N817GS,27,Larry Ellison
DAL,VNY,5/17/24,1200,N817GS,27,Larry Ellison
VNY,DAL,5/19/24,1200,N817GS,27,Larry Ellison
DAL,VNY,5/27/24,1100,N817GS,27,Larry Ellison
OPF,PWM,7/23/23,1200,N818TH,51,Tommy Hilfiger
ACK,TEB,8/11/23,250,N818TH,51,Tommy Hilfiger
STL,MKC,9/18/23,340,N818TH,51,Tommy Hilfiger
TEB,STL,9/18/23,730,N818TH,51,Tommy Hilfiger
OPF,TEB,12/22/23,810,N818TH,51,Tommy Hilfiger
TEB,OPF,12/22/23,950,N818TH,51,Tommy Hilfiger
OPF,SWF,1/1/24,860,N818TH,51,Tommy Hilfiger
TEB,BAF,1/3/24,210,N818TH,51,Tommy Hilfiger
OPF,TEB,1/16/24,840,N818TH,51,Tommy Hilfiger
TEB,PTB,1/22/24,540,N818TH,51,Tommy Hilfiger
PTB,MIA,1/26/24,740,N818TH,51,Tommy Hilfiger
MIA,TEB,1/28/24,830,N818TH,51,Tommy Hilfiger
TEB,HWO,2/1/24,740,N818TH,51,Tommy Hilfiger
OPF,GED,2/16/24,710,N818TH,51,Tommy Hilfiger
GED,MMU,2/19/24,320,N818TH,51,Tommy Hilfiger
GUC,SAD,2/24/24,250,N818TH,51,Tommy Hilfiger
LNA,TEB,2/25/24,790,N818TH,51,Tommy Hilfiger
CDW,MIA,3/7/24,870,N818TH,51,Tommy Hilfiger
KIC,IRS,3/13/24,1700,N818TH,51,Tommy Hilfiger
PRB,BFD,3/18/24,1600,N818TH,51,Tommy Hilfiger
ZSA,WTD,3/18/24,340,N818TH,51,Tommy Hilfiger
MSV,EWR,3/24/24,660,N818TH,51,Tommy Hilfiger
EWR,EDE,4/4/24,400,N818TH,51,Tommy Hilfiger
ANC,SVW,4/9/24,380,N818TH,51,Tommy Hilfiger
QLT,QLT,4/14/24,4400,N818TH,51,Tommy Hilfiger
TAK,KIX,4/16/24,520,N818TH,51,Tommy Hilfiger
KIX,ANC,4/20/24,2700,N818TH,51,Tommy Hilfiger
ANC,TEB,4/21/24,2600,N818TH,51,Tommy Hilfiger
TEB,OPF,4/26/24,1000,N818TH,51,Tommy Hilfiger
OPF,TEB,4/29/24,1000,N818TH,51,Tommy Hilfiger
TEB,YQX,5/3/24,840,N818TH,51,Tommy Hilfiger
YQX,YYZ,5/3/24,1100,N818TH,51,Tommy Hilfiger
TEB,SNA,5/19/24,2900,N818TH,51,Tommy Hilfiger
SNA,TEB,5/23/24,2400,N818TH,51,Tommy Hilfiger
TEB,OSL,5/24/24,2800,N818TH,51,Tommy Hilfiger
HSH,COE,7/24/23,840,N838MF,43,Ronald Perelman
COE,LAS,8/7/23,1400,N838MF,43,Ronald Perelman
COE,MIA,8/25/23,2400,N838MF,43,Ronald Perelman
MIA,PBI,8/25/23,280,N838MF,43,Ronald Perelman
PBI,TPA,8/26/23,250,N838MF,43,Ronald Perelman
TPA,PTK,8/27/23,1200,N838MF,43,Ronald Perelman
BKL,YYZ,8/28/23,710,N838MF,43,Ronald Perelman
PTK,BKL,8/28/23,410,N838MF,43,Ronald Perelman
YYZ,COE,8/30/23,1700,N838MF,43,Ronald Perelman
HSH,BBB,9/1/23,1100,N838MF,43,Ronald Perelman
BBB,HSH,9/8/23,1100,N838MF,43,Ronald Perelman
HSH,FTW,9/10/23,1000,N838MF,43,Ronald Perelman
BBB,GRK,9/12/23,940,N838MF,43,Ronald Perelman
FTW,BBB,9/12/23,870,N838MF,43,Ronald Perelman
GRK,FTW,9/12/23,550,N838MF,43,Ronald Perelman
FTW,HZL,9/13/23,1200,N838MF,43,Ronald Perelman
HZL,TEB,9/13/23,690,N838MF,43,Ronald Perelman
TEB,GON,9/14/23,240,N838MF,43,Ronald Perelman
PVU,DPG,9/16/23,300,N838MF,43,Ronald Perelman
BOI,COE,9/25/23,530,N838MF,43,Ronald Perelman
CIA,OLB,9/30/23,680,N838MF,43,Ronald Perelman
OLB,QLT,10/1/23,410,N838MF,43,Ronald Perelman
CIA,GVA,10/2/23,790,N838MF,43,Ronald Perelman
KEF,KEF,10/4/23,3900,N838MF,43,Ronald Perelman
GVA,ZRH,10/5/23,5000,N838MF,43,Ronald Perelman
HSH,SCF,10/10/23,580,N838MF,43,Ronald Perelman
SCF,HSH,10/12/23,460,N838MF,43,Ronald Perelman
GCW,SNA,10/18/23,710,N838MF,43,Ronald Perelman
SNA,HSH,10/18/23,370,N838MF,43,Ronald Perelman
VNY,HII,10/21/23,570,N838MF,43,Ronald Perelman
HII,HSH,10/22/23,280,N838MF,43,Ronald Perelman
DSM,BOS,10/30/23,1100,N838MF,43,Ronald Perelman
HSH,DSM,10/30/23,1100,N838MF,43,Ronald Perelman
BOS,TEB,11/2/23,440,N838MF,43,Ronald Perelman
VNY,RNO,11/9/23,590,N838MF,43,Ronald Perelman
SNA,HSH,11/14/23,550,N838MF,43,Ronald Perelman
RNO,HSH,11/15/23,520,N838MF,43,Ronald Perelman
VNY,HSH,11/21/23,520,N838MF,43,Ronald Perelman
HSH,GCW,12/7/23,370,N838MF,43,Ronald Perelman
GCW,TEB,12/9/23,2100,N838MF,43,Ronald Perelman
TEB,HSH,12/12/23,2200,N838MF,43,Ronald Perelman
HSH,IGM,12/19/23,250,N838MF,43,Ronald Perelman
IGM,VNY,12/19/23,590,N838MF,43,Ronald Perelman
VNY,HSH,12/20/23,690,N838MF,43,Ronald Perelman
HSH,BGI,12/23/23,3400,N838MF,43,Ronald Perelman
BGI,BGI,1/2/24,4100,N838MF,43,Ronald Perelman
HPN,PBI,1/6/24,660,N838MF,43,Ronald Perelman
VNY,OAK,1/10/24,480,N838MF,43,Ronald Perelman
OAK,HSH,1/12/24,680,N838MF,43,Ronald Perelman
OAK,VNY,1/25/24,490,N838MF,43,Ronald Perelman
CSQ,IOW,2/13/24,520,N838MF,43,Ronald Perelman
LAS,VNY,2/13/24,410,N838MF,43,Ronald Perelman
IOW,SBY,2/15/24,770,N838MF,43,Ronald Perelman
DVT,VNY,2/17/24,440,N838MF,43,Ronald Perelman
MUC,PDL,2/17/24,1900,N838MF,43,Ronald Perelman
VNY,CLD,2/17/24,580,N838MF,43,Ronald Perelman
TEB,MCO,2/19/24,780,N838MF,43,Ronald Perelman
VNY,HNL,2/20/24,3500,N838MF,43,Ronald Perelman
HNL,SYD,2/23/24,4900,N838MF,43,Ronald Perelman
HNL,LAS,4/19/24,3500,N838MF,43,Ronald Perelman
LAS,VNY,4/20/24,570,N838MF,43,Ronald Perelman
VNY,LAS,4/20/24,450,N838MF,43,Ronald Perelman
LAS,HNL,4/22/24,2900,N838MF,43,Ronald Perelman
HNL,SYD,4/27/24,5000,N838MF,43,Ronald Perelman
SYD,MEL,5/9/24,470,N838MF,43,Ronald Perelman
HPN,VNY,5/30/23,1600,N878DB,39,Peter Thiel
VNY,HPN,6/8/23,1600,N878DB,39,Peter Thiel
HPN,VNY,6/21/23,1500,N878DB,39,Peter Thiel
VNY,HPN,6/23/23,1600,N878DB,39,Peter Thiel
HPN,VNY,8/2/23,1400,N878DB,39,Peter Thiel
VNY,APF,8/14/23,1400,N878DB,39,Peter Thiel
APF,HPN,8/16/23,730,N878DB,39,Peter Thiel
HPN,JAC,8/23/23,1100,N878DB,39,Peter Thiel
JAC,HPN,8/24/23,1300,N878DB,39,Peter Thiel
HPN,RST,9/2/23,660,N878DB,39,Peter Thiel
RST,HPN,9/23/23,670,N878DB,39,Peter Thiel
APF,VNY,11/3/23,1500,N878DB,39,Peter Thiel
VNY,APF,11/14/23,1500,N878DB,39,Peter Thiel
APF,VNY,12/4/23,1400,N878DB,39,Peter Thiel
VNY,APF,12/8/23,1300,N878DB,39,Peter Thiel
APF,VNY,12/16/23,1400,N878DB,39,Peter Thiel
VNY,APF,12/21/23,1400,N878DB,39,Peter Thiel
APF,VNY,12/31/23,1400,N878DB,39,Peter Thiel
VNY,APF,1/13/24,1600,N878DB,39,Peter Thiel
APF,VNY,1/22/24,1200,N878DB,39,Peter Thiel
VNY,CNK,2/10/24,970,N878DB,39,Peter Thiel
CNK,VNY,2/27/24,740,N878DB,39,Peter Thiel
VNY,APF,2/28/24,1800,N878DB,39,Peter Thiel
JAC,VNY,3/15/24,750,N878DB,39,Peter Thiel
APF,ICT,3/30/24,950,N878DB,39,Peter Thiel
VNY,APF,3/30/24,1700,N878DB,39,Peter Thiel
ICT,HPN,5/18/24,770,N878DB,39,Peter Thiel
EWR,LAX,5/19/24,1900,N878DB,39,Peter Thiel
HPN,CLE,5/19/24,420,N878DB,39,Peter Thiel
BFI,AUS,6/11/23,1900,N887WM,2,Bill Gates
AUS,BFI,7/4/23,1800,N887WM,2,Bill Gates
BFI,EWR,7/14/23,2200,N887WM,2,Bill Gates
EWR,IAD,7/15/23,530,N887WM,2,Bill Gates
IAD,BFI,7/21/23,2200,N887WM,2,Bill Gates
YVR,YYZ,7/30/23,280,N887WM,2,Bill Gates
BFI,OMA,7/31/23,1300,N887WM,2,Bill Gates
BFI,YVR,7/31/23,250,N887WM,2,Bill Gates
OMA,OLB,8/2/23,4400,N887WM,2,Bill Gates
OLB,QLT,8/6/23,480,N887WM,2,Bill Gates
NCE,BFI,8/10/23,4800,N887WM,2,Bill Gates
BFI,KOA,9/5/23,2800,N887WM,2,Bill Gates
KOA,ACT,9/8/23,3500,N887WM,2,Bill Gates
ACT,BFI,9/9/23,1900,N887WM,2,Bill Gates
BFI,YVR,9/21/23,500,N887WM,2,Bill Gates
YVR,YYZ,9/24/23,250,N887WM,2,Bill Gates
BFI,BRU,10/10/23,4700,N887WM,2,Bill Gates
BRU,BRU,10/11/23,530,N887WM,2,Bill Gates
LGW,STN,10/12/23,330,N887WM,2,Bill Gates
LGW,GFK,10/13/23,3900,N887WM,2,Bill Gates
STN,LGW,10/13/23,230,N887WM,2,Bill Gates
TVF,TRM,10/14/23,1400,N887WM,2,Bill Gates
TRM,VNY,10/16/23,680,N887WM,2,Bill Gates
VNY,SFO,10/17/23,710,N887WM,2,Bill Gates
SFO,UKI,10/18/23,650,N887WM,2,Bill Gates
UKI,SFO,10/18/23,490,N887WM,2,Bill Gates
SFO,TRM,10/19/23,580,N887WM,2,Bill Gates
TRM,BFI,10/22/23,990,N887WM,2,Bill Gates
BFI,TRM,11/4/23,980,N887WM,2,Bill Gates
TRM,INS,11/4/23,310,N887WM,2,Bill Gates
LAS,SXM,11/16/23,3400,N887WM,2,Bill Gates
SXM,PTP,11/17/23,740,N887WM,2,Bill Gates
PTP,PTP,11/29/23,3700,N887WM,2,Bill Gates
FJR,DXB,11/30/23,290,N887WM,2,Bill Gates
RUH,RUH,11/30/23,910,N887WM,2,Bill Gates
STN,RUH,11/30/23,2900,N887WM,2,Bill Gates
DWC,LBG,12/3/23,3000,N887WM,2,Bill Gates
LBG,MDW,12/6/23,4000,N887WM,2,Bill Gates
MDW,JFK,12/7/23,760,N887WM,2,Bill Gates
JFK,TRM,12/9/23,2400,N887WM,2,Bill Gates
SAS,BFI,12/12/23,870,N887WM,2,Bill Gates
BFI,LAS,12/13/23,820,N887WM,2,Bill Gates
LAS,BFI,12/15/23,980,N887WM,2,Bill Gates
SFO,FXE,1/3/24,2000,N887WM,2,Bill Gates
TRM,BFI,1/4/24,880,N887WM,2,Bill Gates
BFI,TRM,1/6/24,1100,N887WM,2,Bill Gates
TRM,BQH,1/11/24,5200,N887WM,2,Bill Gates
BQH,ZRH,1/14/24,520,N887WM,2,Bill Gates
ZRH,ZRH,1/18/24,660,N887WM,2,Bill Gates
BFI,FKS,3/7/24,5700,N887WM,2,Bill Gates
RIL,BDU,3/7/24,1100,N887WM,2,Bill Gates
